x,y,label
6301.1455078125,-427.83221435546875,B
6689.62255859375,-654.9208374023438,B
7210.111328125,-565.89404296875,B
8083.65087890625,-497.5802917480469,B
9277.4580078125,-602.2555541992188,B
9709.521484375,-738.5889892578125,B
10424.26171875,-838.615966796875,B
9273.5947265625,-636.5086059570312,B
8649.21484375,-920.770751953125,B
8483.1064453125,-715.6183471679688,B
8119.82177734375,-887.453369140625,B
8209.11328125,-666.2432861328125,B
7721.34912109375,-919.9774169921875,B
7230.55029296875,-1007.052490234375,B
6700.20751953125,-759.8645629882812,B
6511.57861328125,-790.1768798828125,B
5734.49609375,-889.5556030273438,B
6389.486328125,-1011.8421020507812,B
3401.013671875,-784.6210327148438,B
3161.967529296875,-627.1017456054688,B
2847.299072265625,-666.9775390625,B
3448.3388671875,-680.7213745117188,B
4495.76953125,-418.4718933105469,B
2581.391845703125,-817.847900390625,B
2047.8050537109375,-739.0806274414062,B
2679.168212890625,-692.5128173828125,B
3415.521240234375,-594.0120239257812,B
3140.79248046875,-559.6525268554688,B
2661.243408203125,-399.98260498046875,B
3232.4765625,-297.58563232421875,B
2919.435302734375,-255.6417999267578,B
2927.69482421875,-126.92611694335938,B
2652.75634765625,-212.3690643310547,B
1067.3443603515625,-335.3960876464844,B
1968.73583984375,-191.8396759033203,B
212.79151916503906,-240.8222198486328,B
1213.447021484375,151.2833709716797,B
1242.076904296875,146.0239715576172,B
1949.316650390625,219.61399841308594,B
46.287628173828125,605.2518310546875,B
16.6793155670166,603.196044921875,B
-1047.8118896484375,454.628173828125,B
38.95256423950195,266.7339172363281,B
62.269412994384766,596.118408203125,B
144.12742614746094,715.6223754882812,B
-222.38433837890625,530.5771484375,B
-1372.8096923828125,465.9933166503906,B
-446.8185729980469,245.15557861328125,B
-267.88677978515625,713.456787109375,B
-1431.28173828125,635.6289672851562,B
-1620.680419921875,657.0009155273438,B
-740.6300048828125,479.97930908203125,B
-1038.20263671875,471.04296875,B
-2896.502685546875,656.6387939453125,B
-1483.626708984375,591.1594848632812,B
-934.6786499023438,491.2823486328125,B
-167.02186584472656,486.1252136230469,B
-556.0323486328125,628.125,B
-245.4903106689453,356.4626770019531,B
-317.9614562988281,528.048583984375,B
-3006.259521484375,601.82763671875,B
-1762.030517578125,670.90869140625,B
-1777.5859375,668.806884765625,B
-2169.3388671875,764.5742797851562,B
-2407.10498046875,792.2681274414062,B
-3421.5302734375,750.8126220703125,B
-909.985595703125,388.0578308105469,B
-1122.71533203125,293.1011657714844,B
-1508.237060546875,358.7145080566406,B
-1047.5057373046875,580.5036010742188,B
-1056.911376953125,470.4664001464844,B
-1047.488525390625,573.9669799804688,B
-2059.05810546875,331.13079833984375,B
-2001.1824951171875,322.4375305175781,B
-735.9740600585938,253.30970764160156,B
-1253.3170166015625,280.78271484375,B
-2500.76953125,131.23106384277344,B
-1107.596435546875,-336.3534240722656,B
-1786.0040283203125,-192.36756896972656,B
-562.7379150390625,-63.5501594543457,B
65.57110595703125,-283.1383972167969,B
-241.74163818359375,-23.68659019470215,B
-1198.1470947265625,-340.8203430175781,B
-1010.187255859375,-371.3465270996094,B
-1778.1322021484375,-380.39520263671875,B
140.6084442138672,-441.0082702636719,B
267.7004089355469,-238.18701171875,B
-1758.2620849609375,-319.2925109863281,B
-812.6155395507812,-332.19854736328125,B
-958.7714233398438,-433.8210144042969,B
4.780448913574219,-547.5142211914062,B
-757.9658203125,-324.7515563964844,B
-335.777587890625,-548.998046875,B
347.84002685546875,-491.44683837890625,B
345.5468444824219,-506.308349609375,B
1184.509521484375,-733.8223876953125,B
1649.7801513671875,-732.7909545898438,B
2462.1591796875,-720.7245483398438,B
2033.58837890625,-752.1826782226562,B
1791.5010986328125,-816.942138671875,B
869.5298461914062,-849.8759155273438,B
2039.1324462890625,-766.111083984375,B
3197.766845703125,-686.8722534179688,B
2152.095947265625,-832.8743286132812,B
3294.58251953125,-586.3059692382812,B
1395.7216796875,-912.0181884765625,B
989.2622680664062,-659.2838134765625,B
968.3727416992188,-676.4591064453125,B
2243.396240234375,-885.2890014648438,B
2138.915283203125,-805.3294677734375,B
-3185.736083984375,-303.45758056640625,B
-1985.8121337890625,-379.3312683105469,B
-2709.409912109375,-332.0312805175781,B
-2466.2451171875,-325.1756896972656,B
-1725.6968994140625,-300.8978576660156,B
-2585.098876953125,-270.7968444824219,B
-3567.284423828125,-228.26657104492188,B
-2214.296142578125,-380.74481201171875,B
-2474.8955078125,-180.70306396484375,B
-2791.089111328125,-104.240478515625,B
-4471.8994140625,178.11656188964844,B
-4477.4765625,228.82687377929688,B
-2918.72021484375,92.0458755493164,B
-3828.6796875,110.98845672607422,B
-3943.4296875,163.10279846191406,B
-3328.490966796875,204.147216796875,B
-1500.2899169921875,-179.6876220703125,B
-1741.9464111328125,-234.17103576660156,B
-1346.6376953125,-96.4461441040039,B
-1210.15673828125,-287.1806945800781,B
-1423.96630859375,-263.3628845214844,B
-1457.3096923828125,-239.87506103515625,B
-1306.1201171875,-257.6800842285156,B
-1290.8714599609375,-255.0181121826172,B
-471.5768127441406,-343.1922912597656,B
-429.2142639160156,-324.8744812011719,B
-387.0360412597656,-298.7302551269531,B
-1035.9803466796875,-314.4989318847656,B
30.611610412597656,-499.94012451171875,B
-1711.6622314453125,-196.80447387695312,B
-4685.01708984375,266.73583984375,B
-4539.50732421875,197.78607177734375,B
-2633.03955078125,14.97021770477295,B
1451.6591796875,-554.1699829101562,B
1296.8802490234375,-487.881103515625,B
983.6585693359375,-443.6968078613281,B
446.6752014160156,-405.4350891113281,B
147.95736694335938,-427.8097229003906,B
-774.3209228515625,-329.7607727050781,B
438.5858154296875,-420.6682434082031,B
917.71484375,-409.9452819824219,B
-417.6048583984375,-313.0867919921875,B
-1171.473876953125,-178.9714813232422,B
-1899.4520263671875,-165.09645080566406,B
-2638.896484375,-9.46049690246582,B
-3432.968505859375,-23.056121826171875,B
-2756.4248046875,-48.659515380859375,B
-2142.554931640625,-98.37382507324219,B
-935.9849243164062,-292.52984619140625,B
-1631.501708984375,-311.3778076171875,B
-961.8004760742188,-351.8172607421875,B
-923.0031127929688,-353.0403137207031,B
-1740.8345947265625,-314.60601806640625,B
-861.7470703125,-324.6126708984375,B
-970.3174438476562,-298.9906921386719,B
-1519.9219970703125,-256.3706359863281,B
-1936.5621337890625,-209.44342041015625,B
-2518.974365234375,-208.35829162597656,B
-1478.6630859375,-328.11505126953125,B
-1800.1212158203125,-197.30126953125,B
-2658.601806640625,-57.17634201049805,B
-2163.19873046875,-168.2261505126953,B
-2318.310791015625,-173.95785522460938,B
-769.4389038085938,-280.7989807128906,B
-1079.1741943359375,-355.36920166015625,B
-2162.931884765625,-159.06884765625,B
-2187.308837890625,-153.21453857421875,B
-2828.05712890625,-36.39162826538086,B
-2437.927978515625,-156.27151489257812,B
-2458.8515625,-172.74142456054688,B
-984.6268310546875,-342.31475830078125,B
120.19894409179688,-460.35076904296875,B
-1624.638671875,-324.6617431640625,B
-1439.6632080078125,-403.3050537109375,B
-690.9181518554688,-374.8676452636719,B
-566.8506469726562,-421.67364501953125,B
-2223.12158203125,-277.7438659667969,B
-2160.557373046875,-361.4169006347656,B
-1705.5892333984375,-276.8213806152344,B
-2663.533447265625,-471.27301025390625,B
-748.1719970703125,-571.5252685546875,B
-2744.154296875,-522.03662109375,B
-2293.211669921875,-378.89886474609375,B
-2775.363037109375,-349.7789611816406,B
-2456.51904296875,-309.8638610839844,B
-1294.7178955078125,-317.3983459472656,B
-1560.485107421875,-319.5253601074219,B
-2189.78369140625,-276.4293212890625,B
-1197.8519287109375,-325.1055908203125,B
-668.1857299804688,-377.43695068359375,B
-1768.0321044921875,-272.4762268066406,B
-2120.09033203125,-283.0389099121094,B
-2469.919677734375,-105.05657958984375,B
-1724.333984375,19.826536178588867,B
-2530.008544921875,65.67335510253906,B
-2416.319091796875,-36.028804779052734,B
-2274.62890625,-138.815673828125,B
-828.0883178710938,-163.63272094726562,B
-5.9180006980896,-492.1207580566406,B
-1754.2608642578125,-401.1579284667969,B
1170.1693115234375,236.11865234375,B
1215.2733154296875,203.9965057373047,B
1477.278564453125,484.4642028808594,B
1100.687255859375,545.7313232421875,B
1119.0814208984375,541.0887451171875,B
640.8275146484375,704.3302612304688,B
914.950439453125,663.9397583007812,B
677.44189453125,717.4224243164062,B
690.3734130859375,728.128173828125,B
580.71484375,788.7402954101562,B
-136.58868408203125,739.6499633789062,B
-492.3331604003906,771.0232543945312,B
-779.4066772460938,754.48388671875,B
-629.038330078125,744.7946166992188,B
-203.00621032714844,1068.166748046875,B
-509.9435729980469,821.3104858398438,B
-646.6124877929688,810.6027221679688,B
231.50489807128906,897.1698608398438,B
723.7742309570312,1091.4793701171875,B
499.22003173828125,975.253662109375,B
228.65115356445312,913.9183959960938,B
493.374267578125,1095.6893310546875,B
259.8508605957031,814.4951171875,B
22.42442512512207,737.69580078125,B
-53.81623458862305,879.0990600585938,B
-119.48724365234375,740.5306396484375,B
30.590417861938477,586.15966796875,B
22.792924880981445,744.225341796875,B
445.16339111328125,519.7930908203125,B
398.11181640625,643.0170288085938,B
311.856689453125,615.6642456054688,B
57.216102600097656,557.7073974609375,B
-201.47708129882812,542.6553955078125,B
-4.075624942779541,560.947509765625,B
14.181784629821777,559.3551025390625,B
-285.82061767578125,628.9485473632812,B
-409.23272705078125,568.4392700195312,B
-842.3673706054688,520.983154296875,B
-891.7412109375,539.7149658203125,B
-604.5462036132812,671.2257080078125,B
-747.3845825195312,683.559814453125,B
-517.5424194335938,517.656494140625,B
-57.16023635864258,402.039794921875,B
-90.50917053222656,441.98736572265625,B
-755.1868286132812,526.8953247070312,B
-549.4525146484375,425.5670166015625,B
-356.0722351074219,493.4337463378906,B
-976.5984497070312,385.5268249511719,B
-880.6976928710938,415.0718078613281,B
-808.1576538085938,492.74822998046875,B
-959.5704956054688,385.3626708984375,B
-1139.287353515625,235.47998046875,B
-1146.572998046875,441.6201477050781,B
-1619.8851318359375,280.2479553222656,B
-1282.797607421875,396.73345947265625,B
-2043.887451171875,276.3946228027344,B
-1669.5626220703125,248.77777099609375,B
-1621.9171142578125,338.19525146484375,B
-2045.72119140625,261.7450866699219,B
-1740.9114990234375,254.07901000976562,B
-1375.8114013671875,328.88916015625,B
-1538.837890625,236.673583984375,B
-530.76806640625,423.2789611816406,B
-1145.7401123046875,315.99664306640625,B
-1117.5982666015625,674.312255859375,B
-1586.42431640625,244.30555725097656,B
-1586.7481689453125,261.2662353515625,B
-2236.195068359375,224.88275146484375,B
-1790.4677734375,431.8605651855469,B
-1536.7015380859375,372.2179870605469,B
-2555.27197265625,324.6805419921875,B
-1893.92919921875,90.7580795288086,B
-1460.5404052734375,380.6839904785156,B
5303.234375,911.7340087890625,B
5288.23583984375,920.1210327148438,B
4753.8798828125,725.9338989257812,B
4839.31982421875,387.2291259765625,B
4131.4326171875,365.3614501953125,B
4520.51171875,635.0980224609375,B
4955.9765625,702.41796875,B
5679.9755859375,617.984619140625,B
5437.8056640625,399.3547058105469,B
4518.53173828125,222.8935089111328,B
4657.205078125,529.1525268554688,B
4777.47412109375,198.39927673339844,B
5281.3466796875,167.2701873779297,B
5100.92822265625,339.5044860839844,B
4917.56201171875,364.9028015136719,B
4956.158203125,185.8797607421875,B
5117.677734375,337.63385009765625,B
5067.59765625,268.1351013183594,B
4608.33447265625,227.2813262939453,B
4069.437744140625,274.0382385253906,B
4849.77880859375,144.45025634765625,B
5776.29931640625,153.80824279785156,B
5701.03662109375,245.4782257080078,B
5207.46630859375,182.9257049560547,B
6349.1298828125,86.58336639404297,B
6236.2822265625,147.87176513671875,B
6213.0625,359.7582092285156,B
5146.0322265625,699.2445678710938,B
5607.99365234375,805.7609252929688,B
5527.8232421875,960.6002807617188,B
5373.64599609375,939.027587890625,B
4381.0,832.1796264648438,B
4021.18017578125,457.110595703125,B
4578.07421875,261.9599304199219,B
4736.5830078125,343.01123046875,B
4205.71240234375,318.3703918457031,B
4809.39794921875,410.4676208496094,B
3407.554443359375,791.3229370117188,B
3527.77685546875,784.81982421875,B
4820.7177734375,635.8192138671875,B
5528.5830078125,617.1941528320312,B
4388.7099609375,913.6988525390625,B
5368.23291015625,512.1572875976562,B
6073.748046875,502.3222351074219,B
7172.193359375,386.7242126464844,B
6762.96240234375,304.3056640625,B
6040.23193359375,250.62960815429688,B
7021.9345703125,213.28602600097656,B
5597.66943359375,243.2462615966797,B
5884.81005859375,380.2262878417969,B
5138.23388671875,391.3622131347656,B
5701.994140625,424.5498962402344,B
5971.04296875,1111.91357421875,B
7379.451171875,1696.14306640625,B
8171.32763671875,1383.51953125,B
9364.931640625,2057.169189453125,B
7951.2158203125,1365.103759765625,B
7490.826171875,1402.464599609375,B
7045.12158203125,1753.8887939453125,B
6870.498046875,1520.9525146484375,B
5154.560546875,1084.8861083984375,B
4709.69482421875,575.0546875,B
4245.67724609375,673.9215698242188,B
4574.60595703125,721.341552734375,B
4646.490234375,544.8978881835938,B
4979.294921875,495.50897216796875,B
5419.064453125,341.08685302734375,B
5156.0576171875,391.4033508300781,B
5231.1982421875,324.6335144042969,B
5209.40087890625,259.11553955078125,B
5567.5439453125,320.33233642578125,B
4391.4287109375,336.7876281738281,B
4262.69140625,273.4726867675781,B
4371.73681640625,173.53622436523438,B
3184.593994140625,506.3992919921875,B
4665.2861328125,546.2391967773438,B
5404.50537109375,332.5814208984375,B
5737.91015625,160.7930145263672,B
4447.09619140625,315.5233154296875,B
4518.857421875,73.36860656738281,B
4191.98876953125,-71.22419738769531,B
5883.93310546875,304.2839050292969,B
5595.30078125,167.99948120117188,B
4722.24658203125,-42.777584075927734,B
4636.619140625,98.0902099609375,B
6370.55517578125,6.461516380310059,B
6485.8642578125,5.049317359924316,B
7775.0966796875,91.66551971435547,B
6731.0986328125,15.900664329528809,B
5355.45166015625,-10.57427978515625,B
5634.61083984375,-146.17532348632812,B
7122.8837890625,-311.35980224609375,B
6318.4638671875,-435.37078857421875,B
5540.5751953125,-576.9229125976562,B
5180.4482421875,-478.4522705078125,B
5250.40283203125,-506.6601257324219,B
4416.2626953125,-580.2579345703125,B
4210.0556640625,-506.81439208984375,B
4599.341796875,-555.40283203125,B
6654.05517578125,191.5182647705078,B
6259.76806640625,196.3645477294922,B
5803.90185546875,94.28694915771484,B
6078.8056640625,158.4490509033203,B
5961.416015625,-97.99848937988281,B
6107.70166015625,-169.26089477539062,B
6478.33447265625,-12.671748161315918,B
6813.11669921875,106.36805725097656,B
6658.26513671875,55.734642028808594,B
5623.2841796875,-69.48712921142578,B
5555.08642578125,-202.62557983398438,B
4732.58154296875,-402.8174133300781,B
4876.1103515625,-283.1453552246094,B
3413.994873046875,-235.79124450683594,B
2175.53466796875,-118.01888275146484,B
1512.2913818359375,-2.065704584121704,B
1775.22216796875,-209.17355346679688,B
2645.924072265625,-145.47340393066406,B
2803.5615234375,-152.777587890625,B
2908.674072265625,-123.42251586914062,B
3668.657958984375,-116.08370208740234,B
3306.48779296875,26.086503982543945,B
3256.781494140625,247.0363006591797,B
3701.1982421875,633.6498413085938,B
3005.379638671875,606.5006103515625,B
2717.4013671875,593.6587524414062,B
2585.55712890625,559.6571655273438,B
3478.8291015625,301.057373046875,B
3406.69384765625,396.1316223144531,B
3550.56640625,327.4286804199219,B
2528.675537109375,221.1306915283203,B
1730.7437744140625,123.07566833496094,B
1555.4267578125,166.86419677734375,B
2514.505859375,163.40969848632812,B
1759.9063720703125,373.9398498535156,B
870.7532348632812,358.00604248046875,B
1101.550048828125,476.0516357421875,B
1303.19189453125,345.75860595703125,B
1077.6624755859375,213.74208068847656,B
1090.9417724609375,170.76004028320312,B
987.2106323242188,154.9813995361328,B
-155.8422088623047,341.9109191894531,B
175.09323120117188,318.195556640625,B
657.07666015625,76.52613067626953,B
-428.786376953125,240.06655883789062,B
-442.1174621582031,227.15589904785156,B
311.46270751953125,175.56851196289062,B
-268.4237976074219,117.3297119140625,B
-399.9615478515625,161.2494354248047,B
-98.40043640136719,272.20819091796875,B
374.4335021972656,275.5217590332031,B
753.0018310546875,38.64656448364258,B
456.08184814453125,139.41770935058594,B
778.1392822265625,176.59774780273438,B
567.3857421875,266.21722412109375,B
244.7172393798828,279.8750915527344,B
712.6480712890625,220.2205047607422,B
980.586181640625,171.8326873779297,B
1042.0108642578125,242.4010467529297,B
563.76220703125,304.80987548828125,B
509.03765869140625,484.18878173828125,B
487.4656982421875,296.1343688964844,B
-1252.5179443359375,297.7402038574219,B
-1390.6697998046875,379.4292297363281,B
-715.6712646484375,381.400146484375,B
-876.2987670898438,383.6728820800781,B
-134.59814453125,341.3873291015625,B
-1491.0908203125,540.7433471679688,B
-755.7775268554688,480.0766906738281,B
-278.8966064453125,344.7303771972656,B
-90.7008056640625,333.9327087402344,B
-145.47486877441406,327.45709228515625,B
550.7658081054688,281.18792724609375,B
74.498291015625,494.9183349609375,B
986.772705078125,461.0751647949219,B
48.70130920410156,585.3300170898438,B
444.43475341796875,499.50927734375,B
495.2967529296875,494.10711669921875,B
1564.44384765625,569.5870361328125,B
2265.628173828125,530.7020263671875,B
2619.296630859375,676.5042114257812,B
4300.712890625,457.2986755371094,B
2733.003662109375,583.5152587890625,B
995.8471069335938,514.3960571289062,B
1014.804443359375,323.0474853515625,B
1411.5582275390625,509.9691467285156,B
1718.4764404296875,842.9254150390625,B
1854.0086669921875,841.4251708984375,B
2188.167724609375,625.9969482421875,B
2616.773681640625,853.4744873046875,B
4046.999267578125,745.1069946289062,B
5200.6044921875,349.1014709472656,B
4165.3544921875,311.02020263671875,B
2863.90869140625,561.7646484375,B
2733.859130859375,602.5603637695312,B
1769.051025390625,359.96636962890625,B
3071.919189453125,148.12232971191406,B
2626.2548828125,373.3168029785156,B
2909.888916015625,380.4516906738281,B
3019.337646484375,374.4416198730469,B
2313.324951171875,-314.8719177246094,B
3148.39990234375,-257.6478576660156,B
4240.7626953125,-4.19915771484375,B
3219.080810546875,-107.9842758178711,B
3644.17041015625,407.0810852050781,B
3381.81103515625,1006.5621337890625,B
4172.84375,907.4577026367188,B
3547.99658203125,820.7135009765625,B
3599.51025390625,617.6675415039062,B
3166.515869140625,718.295166015625,B
3041.17431640625,658.49267578125,B
2655.898193359375,790.4354248046875,B
2283.70263671875,706.0668334960938,B
1197.7867431640625,743.6482543945312,B
578.4363403320312,771.776123046875,B
829.2965698242188,688.08740234375,B
930.6015014648438,656.6900634765625,B
1106.2718505859375,527.6215209960938,B
1589.6195068359375,565.0655517578125,B
2163.432861328125,469.2931823730469,B
2343.4931640625,489.0479431152344,B
1261.21923828125,498.6346435546875,B
2118.7890625,390.7237854003906,B
3551.553466796875,290.3779602050781,B
4442.6416015625,228.59603881835938,B
5192.84375,140.82139587402344,B
5200.10400390625,82.78836822509766,B
5501.11474609375,122.5531997680664,B
6023.6513671875,-48.84867477416992,B
5747.13671875,-55.89649963378906,B
6067.6103515625,-325.1805725097656,B
7167.64208984375,-362.2771301269531,B
7211.052734375,-738.3278198242188,B
6427.5927734375,-618.1720581054688,B
5750.53857421875,-915.3250732421875,B
5952.51513671875,-980.7218627929688,B
5942.25,-995.3104858398438,B
4856.4140625,-1262.62939453125,B
4353.458984375,-956.3997802734375,B
3353.0390625,-1251.464599609375,B
2965.896728515625,-1118.01806640625,B
3353.025146484375,-1244.9249267578125,B
2768.856689453125,-1321.770263671875,B
4337.75439453125,172.62142944335938,B
4574.25146484375,246.85232543945312,B
5047.64013671875,254.9003143310547,B
5142.64404296875,226.72177124023438,B
5396.31396484375,224.31529235839844,B
5360.4716796875,257.975830078125,B
5902.83447265625,278.159423828125,B
5686.41015625,244.34205627441406,B
5945.7177734375,156.5021209716797,B
5267.86669921875,175.68063354492188,B
5644.08544921875,162.52410888671875,B
5244.82861328125,360.3348693847656,B
5940.47998046875,398.91204833984375,B
6562.80712890625,547.8707885742188,B
7279.4677734375,674.3695678710938,B
6870.12353515625,789.3327026367188,B
6437.99853515625,641.768310546875,B
5909.34130859375,448.8963623046875,B
6015.20849609375,610.80810546875,B
6337.13916015625,723.0699462890625,B
6788.544921875,757.557861328125,B
6430.53564453125,760.5032348632812,B
5791.98486328125,786.7169799804688,B
6109.890625,578.1061401367188,B
5429.88720703125,563.6763916015625,B
5149.77392578125,374.52294921875,B
5069.6416015625,251.0625457763672,B
5076.244140625,239.49974060058594,B
5028.54345703125,266.4451599121094,B
4937.51806640625,431.4879455566406,B
4506.8408203125,647.6907348632812,B
5135.00390625,712.3088989257812,B
5407.43408203125,563.01318359375,B
5377.29736328125,643.1807861328125,B
5676.20556640625,790.6591186523438,B
5479.8876953125,827.3296508789062,B
5052.3056640625,819.195068359375,B
5051.76904296875,805.5199584960938,B
4444.1279296875,915.9974975585938,B
3966.106689453125,1028.3963623046875,B
4350.6435546875,901.15087890625,B
4370.92626953125,848.4468383789062,B
4362.22900390625,831.9943237304688,B
4284.4189453125,781.417236328125,B
4374.94921875,798.339599609375,B
3603.364501953125,775.6194458007812,B
3706.1572265625,617.32421875,B
3329.583740234375,602.54541015625,B
3775.173095703125,396.5795593261719,B
4259.1748046875,254.8539581298828,B
3438.6513671875,213.15252685546875,B
3005.052490234375,228.4263916015625,B
2144.409423828125,201.50393676757812,B
2504.539794921875,182.09432983398438,B
2609.5703125,232.44979858398438,B
2546.5419921875,209.54307556152344,B
2572.43212890625,197.1794891357422,B
2837.89697265625,243.92117309570312,B
2403.77587890625,309.31634521484375,B
2702.26708984375,265.6178283691406,B
2331.90771484375,363.5700378417969,B
3369.335205078125,215.6240692138672,B
2458.943603515625,307.2372741699219,B
2604.031494140625,284.11334228515625,B
2560.5400390625,223.05099487304688,B
2022.3677978515625,267.5553894042969,B
2275.1875,150.50436401367188,B
2069.679931640625,146.3031768798828,B
1707.8563232421875,193.67764282226562,B
1667.432373046875,-20.601760864257812,B
1032.7789306640625,-23.465456008911133,B
1388.9425048828125,8.036672592163086,B
1894.16259765625,-17.115686416625977,B
1835.7750244140625,-112.46421813964844,B
1850.63134765625,-122.84210968017578,B
2266.374267578125,-98.6615219116211,B
1545.427978515625,-163.10662841796875,B
1604.9598388671875,-61.23789596557617,B
1651.652587890625,-30.508190155029297,B
1730.7767333984375,-18.244213104248047,B
2478.186279296875,4.365298748016357,B
2226.0498046875,128.99037170410156,B
2398.732666015625,283.33935546875,B
2871.038818359375,221.6472930908203,B
2904.816162109375,263.4073181152344,B
2537.02490234375,200.2259521484375,B
2597.534423828125,244.39073181152344,B
2586.752685546875,255.29302978515625,B
2064.84033203125,306.7406921386719,B
2082.909423828125,255.42906188964844,B
1872.6505126953125,252.97288513183594,B
2488.11669921875,159.6789093017578,B
2220.1484375,112.89547729492188,B
2181.116943359375,6.23453950881958,B
2423.783935546875,-6.3575358390808105,B
2877.903076171875,-74.63774108886719,B
3191.286376953125,20.169837951660156,B
3068.781982421875,-41.84686279296875,B
3318.13818359375,-8.2212553024292,B
3266.016845703125,89.73228454589844,B
-2547.483154296875,72.94422149658203,B
-2152.49365234375,17.611690521240234,B
-2306.637939453125,-16.955982208251953,B
-2034.7056884765625,-146.8095703125,B
-2139.727294921875,-82.03596496582031,B
-2159.211181640625,-21.659250259399414,B
-1741.985595703125,16.372203826904297,B
-1376.73779296875,-108.42296600341797,B
-420.5138854980469,-296.4835205078125,B
-507.0476379394531,-253.22216796875,B
-370.2298583984375,-178.83828735351562,B
1014.3576049804688,-147.48446655273438,B
-314.2961120605469,-121.88716888427734,B
1350.2928466796875,-134.94644165039062,B
809.2749633789062,-179.7672119140625,B
726.6207275390625,-92.14627838134766,B
2538.0576171875,126.86215209960938,B
3182.313720703125,188.29067993164062,B
2016.4439697265625,233.84568786621094,B
2267.241455078125,133.7258758544922,B
2893.70751953125,175.32984924316406,B
3296.824951171875,150.68202209472656,B
3167.6943359375,185.05242919921875,B
3557.754638671875,362.34368896484375,B
3270.21142578125,236.2748565673828,B
2689.88232421875,329.2498779296875,B
3835.584716796875,320.7114562988281,B
4089.073486328125,258.8113708496094,B
3229.697998046875,134.33401489257812,B
4346.5927734375,260.7446594238281,B
3221.336669921875,213.56166076660156,B
2692.393310546875,214.4330291748047,B
3287.75,276.36883544921875,B
2505.769287109375,150.01731872558594,B
3347.622802734375,226.4646759033203,B
2017.796142578125,37.54655456542969,B
3511.402587890625,20.02424430847168,B
3077.559814453125,-147.79495239257812,B
3716.6962890625,-124.27848052978516,B
2864.42529296875,-88.38758850097656,B
2558.30615234375,-5.761761665344238,B
2844.37890625,162.45375061035156,B
3191.96533203125,197.82595825195312,B
2824.672607421875,150.59735107421875,B
3496.945556640625,99.86854553222656,B
3284.639404296875,49.084083557128906,B
2571.15380859375,3.4775941371917725,B
2889.8779296875,82.06632232666016,B
2832.564453125,180.4513397216797,B
2554.9912109375,196.28936767578125,B
3317.3994140625,174.28872680664062,B
3628.496337890625,165.36708068847656,B
3407.0732421875,185.51309204101562,B
2806.044677734375,191.39231872558594,B
3513.6220703125,101.58192443847656,B
3753.75439453125,-99.98197174072266,B
4679.64404296875,64.0677261352539,B
3710.635498046875,109.31488037109375,B
3462.235595703125,-70.02230072021484,B
3923.8232421875,-190.56634521484375,B
3901.491943359375,-174.15048217773438,B
4609.7978515625,71.60160827636719,B
4900.6962890625,37.03889083862305,B
4320.59375,-102.13227081298828,B
5449.84619140625,167.33181762695312,B
4328.28515625,144.6683807373047,B
4680.5322265625,313.42327880859375,B
4633.52685546875,327.09918212890625,B
5411.14208984375,386.76080322265625,B
4389.83349609375,184.15145874023438,B
4506.09619140625,217.1218719482422,B
4970.94140625,195.7617645263672,B
5087.4013671875,52.81706237792969,B
5443.6650390625,368.1125183105469,B
5517.90283203125,333.5015869140625,B
6769.0869140625,283.7265625,B
5778.21337890625,134.40492248535156,B
6115.91796875,468.46240234375,B
5569.833984375,-182.11346435546875,B
6002.388671875,98.25448608398438,B
6233.39208984375,399.843505859375,B
5192.88671875,254.6351318359375,B
5465.5810546875,112.20814514160156,B
5611.20361328125,295.0391540527344,B
5772.44140625,399.8912048339844,B
5006.66162109375,336.3464660644531,B
5370.20703125,285.22064208984375,B
5302.00537109375,310.4047546386719,B
5263.91943359375,192.27178955078125,B
4114.201171875,244.45677185058594,B
4858.46923828125,473.606201171875,B
4362.65625,364.1546936035156,B
5343.0986328125,374.8979187011719,B
4528.13330078125,170.9296112060547,B
4196.60986328125,-171.7174835205078,B
4748.87890625,-31.036283493041992,B
4879.22607421875,11.374670028686523,B
4503.56787109375,159.67446899414062,B
4753.1611328125,152.0709686279297,B
4412.27880859375,-110.90644073486328,B
4311.21728515625,443.6478271484375,B
4505.50732421875,469.2645263671875,B
3960.1787109375,488.2912902832031,B
3845.335693359375,512.6798706054688,B
4478.8427734375,192.7598114013672,B
5582.2568359375,438.8970947265625,B
4855.712890625,419.2523193359375,B
5406.57470703125,403.6899719238281,B
2952.016357421875,215.4014434814453,B
3212.60205078125,183.69895935058594,B
3879.0478515625,308.7094421386719,B
4533.9521484375,474.3770751953125,B
3679.69970703125,307.66204833984375,B
2310.889404296875,124.40314483642578,B
3138.54541015625,35.9571418762207,B
3083.29443359375,36.088531494140625,B
2907.288330078125,26.695466995239258,B
2047.3880615234375,112.74490356445312,B
3146.8330078125,6.348282337188721,B
2092.33251953125,385.730224609375,B
1677.0093994140625,264.1520080566406,B
2551.953857421875,406.91644287109375,B
2913.451416015625,413.7969970703125,B
1991.558349609375,393.4172058105469,B
2657.078369140625,288.1536865234375,B
2684.3994140625,477.1642150878906,B
2408.170166015625,208.56788635253906,B
3474.865234375,529.9692993164062,B
3007.368896484375,693.8082275390625,B
4132.3740234375,476.3834533691406,B
4435.68115234375,509.7500915527344,B
4554.3203125,618.6958618164062,B
4203.84814453125,511.73724365234375,B
4491.06787109375,331.8150634765625,B
